Date,"5    Home Sold As Foreclosure - Ratio - All Homes
Name: INDICATOR, dtype: object","6    Inventory Measure (Public)
Name: INDICATOR, dtype: object","7    Inventory Measure - SSA (Public)
Name: INDICATOR, dtype: object","9    Listings Price Cuts (SA) All Homes
Name: INDICATOR, dtype: object","11    Listings Price Cuts (SA) Condominiums
Name: INDICATOR, dtype: object","13    Listings Price Cuts (SA) Single-Family Residence
Name: INDICATOR, dtype: object","16    Median Listing Price - All Homes
Name: INDICATOR, dtype: object","17    Median Listing Price - Condo/Co-op
Name: INDICATOR, dtype: object","18    Median Listing Price - Duplex/Triplex
Name: INDICATOR, dtype: object","19    Median Listing Price - Five Or More Bedrooms
Name: INDICATOR, dtype: object","20    Median Listing Price - Four Bedrooms
Name: INDICATOR, dtype: object","21    Median Listing Price - One Bedroom
Name: INDICATOR, dtype: object","22    Median Listing Price - Single-Family Residence
Name: INDICATOR, dtype: object","23    Median Listing Price - Three Bedrooms
Name: INDICATOR, dtype: object","24    Median Listing Price - Two Bedrooms
Name: INDICATOR, dtype: object","25    Median Listing Price Per Square Foot - All Homes
Name: INDICATOR, dtype: object","26    Median Listing Price Per Square Foot - Condo/C...
Name: INDICATOR, dtype: object","27    Median Listing Price Per Square Foot - Duplex/...
Name: INDICATOR, dtype: object","28    Median Listing Price Per Square Foot - Five Or...
Name: INDICATOR, dtype: object","29    Median Listing Price Per Square Foot - Four Be...
Name: INDICATOR, dtype: object","30    Median Listing Price Per Square Foot - One Bed...
Name: INDICATOR, dtype: object","31    Median Listing Price Per Square Foot - Single-...
Name: INDICATOR, dtype: object","32    Median Listing Price Per Square Foot - Three B...
Name: INDICATOR, dtype: object","33    Median Listing Price Per Square Foot - Two Bed...
Name: INDICATOR, dtype: object","34    Median Price Cut Dollar - All Homes
Name: INDICATOR, dtype: object","35    Median Price Cut Dollar - Condo
Name: INDICATOR, dtype: object","36    Median Price Cut Dollar - Single-Family Residence
Name: INDICATOR, dtype: object","37    Median Price Of Reduction - All Homes
Name: INDICATOR, dtype: object","38    Median Price Of Reduction - Condo
Name: INDICATOR, dtype: object","39    Median Price Of Reduction - Single-Family Resi...
Name: INDICATOR, dtype: object","40    Median Rental Price - All Homes
Name: INDICATOR, dtype: object","41    Median Rental Price - Condo/Co-op
Name: INDICATOR, dtype: object","42    Median Rental Price - Duplex/Triplex
Name: INDICATOR, dtype: object","43    Median Rental Price - Five Or More Bedrooms
Name: INDICATOR, dtype: object","44    Median Rental Price - Four Bedrooms
Name: INDICATOR, dtype: object","45    Median Rental Price - Multi-Family Residence
Name: INDICATOR, dtype: object","46    Median Rental Price - One Bedroom
Name: INDICATOR, dtype: object","47    Median Rental Price - Single-Family Residence
Name: INDICATOR, dtype: object","48    Median Rental Price - Studio
Name: INDICATOR, dtype: object","49    Median Rental Price - Three Bedrooms
Name: INDICATOR, dtype: object","50    Median Rental Price - Two Bedrooms
Name: INDICATOR, dtype: object","51    Median Rental Price Per Square Foot - All Homes
Name: INDICATOR, dtype: object","52    Median Rental Price Per Square Foot - Condo/Co-op
Name: INDICATOR, dtype: object","53    Median Rental Price Per Square Foot - Duplex/T...
Name: INDICATOR, dtype: object","54    Median Rental Price Per Square Foot - Five Or ...
Name: INDICATOR, dtype: object","55    Median Rental Price Per Square Foot - Four Bed...
Name: INDICATOR, dtype: object","56    Median Rental Price Per Square Foot - Multi-Fa...
Name: INDICATOR, dtype: object","57    Median Rental Price Per Square Foot - One Bedroom
Name: INDICATOR, dtype: object","58    Median Rental Price Per Square Foot - Single-F...
Name: INDICATOR, dtype: object","59    Median Rental Price Per Square Foot - Studio
Name: INDICATOR, dtype: object","60    Median Rental Price Per Square Foot - Three Be...
Name: INDICATOR, dtype: object","61    Median Rental Price Per Square Foot - Two Bedr...
Name: INDICATOR, dtype: object","62    Median Sold Price - All Homes
Name: INDICATOR, dtype: object","63    Median Sold Price Per Square Foot - All Homes
Name: INDICATOR, dtype: object","64    Median Sold Price Per Square Foot - Condo
Name: INDICATOR, dtype: object","65    Median Sold Price Per Square Foot - Single-Fam...
Name: INDICATOR, dtype: object","66    Median Value Per Square Foot - All Homes
Name: INDICATOR, dtype: object","68    Percent Of Homes Decreasing In Values - All Homes
Name: INDICATOR, dtype: object","69    Percent Of Homes Increasing In Values - All Homes
Name: INDICATOR, dtype: object","70    Percent Of Homes Selling For Gain - All Homes
Name: INDICATOR, dtype: object","71    Percent Of Homes Selling For Loss - All Homes
Name: INDICATOR, dtype: object","72    Percent Of Listings With Price Reductions - Al...
Name: INDICATOR, dtype: object","74    Percent Of Listings With Price Reductions - Condo
Name: INDICATOR, dtype: object","76    Percent Of Listings With Price Reductions - Si...
Name: INDICATOR, dtype: object","78    Percent Transactions That Are Previously Forec...
Name: INDICATOR, dtype: object","79    Price To Rent Ratio - All Homes
Name: INDICATOR, dtype: object","80    Turnover - All Homes
Name: INDICATOR, dtype: object","81    Unsold Renos - All Homes
Name: INDICATOR, dtype: object","82    Zillow Home Value Index - All Homes
Name: INDICATOR, dtype: object","84    Zillow Home Value Index - Bottom Tier Year-Ove...
Name: INDICATOR, dtype: object","85    Zillow Home Value Index - Bottom Tier
Name: INDICATOR, dtype: object","86    Zillow Home Value Index - Condo
Name: INDICATOR, dtype: object","87    Zillow Home Value Index - Five Or More Bedrooms
Name: INDICATOR, dtype: object","88    Zillow Home Value Index - Four Bedrooms
Name: INDICATOR, dtype: object","89    Zillow Home Value Index - Middle Tier - Year-O...
Name: INDICATOR, dtype: object","90    Zillow Home Value Index - Middle Tier
Name: INDICATOR, dtype: object","91    Zillow Home Value Index - One Bedroom
Name: INDICATOR, dtype: object","92    Zillow Home Value Index - Single-Family Residence
Name: INDICATOR, dtype: object","93    Zillow Home Value Index - Three Bedrooms
Name: INDICATOR, dtype: object","94    Zillow Home Value Index - Top Tier - Year-Over...
Name: INDICATOR, dtype: object","95    Zillow Home Value Index - Top Tier
Name: INDICATOR, dtype: object","96    Zillow Home Value Index - Two Bedrooms
Name: INDICATOR, dtype: object","98    Zillow Rental Index - All Homes Plus Multi-Family
Name: INDICATOR, dtype: object","100    Zillow Rental Index - All Homes
Name: INDICATOR, dtype: object","102    Zillow Rental Index - Multi-Family Residence
Name: INDICATOR, dtype: object","104    Zillow Rental Index - Single-Family Residence
Name: INDICATOR, dtype: object","105    Zillow Rental Index Per Square Foot - All Homes
Name: INDICATOR, dtype: object"
10/31/2001,0.8117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266700,193.7238,231.51,183.8559,192,26.21,63.57,97.45,2.55,,,,0.3143,,5.5242,,277500,0.054229935,194400,198200,386200,347300,0.047169811,277500,172200,287600,289100,0.040607932,438200,237300,,,,,
11/30/2001,0.8126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265125,191.1992,224.1716,182.7878,193,27.27,62.21,97.56,2.44,,,,0.3321,,5.4917,,278400,0.052291105,195200,198800,388200,348800,0.044261065,278400,172700,288600,290100,0.03418199,438700,238300,,,,,
12/31/2001,0.7062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264850,188.8378,225.5491,180.8375,194,26.19,63.71,96.98,3.02,,,,0.5101,,5.5181,,279300,0.050375134,196000,199300,390400,350300,0.040998882,279300,173100,289900,291100,0.02832397,439300,239200,,,,,
1/31/2002,0.8697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257775,188.5058,223.2683,180.3307,194,28.03,62.05,95.56,4.44,,,,0.9266,,5.5731,,280300,0.047923323,196800,199700,392700,351800,0.03853279,280300,173400,291200,292300,0.023023256,439900,240300,,,,,
2/28/2002,0.9752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262100,190.4942,225.6184,181.6647,195,35.09,54.46,96.28,3.72,,,,0.8668,,5.6765,,281300,0.047139831,197700,199900,394800,353300,0.036477524,281300,173700,292600,293600,0.018959538,440700,241400,,,,,
3/31/2002,0.9691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266800,194.0449,235.0576,185.0864,196,32.41,57.19,96.69,3.31,,,,0.8444,,5.6474,,282300,0.046364594,198600,200000,396700,354700,0.035583272,282300,173900,293900,294800,0.016574586,441600,242400,,,,,
4/30/2002,0.9374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274850,199.9829,242.2716,187.401,197,31.65,58.49,97.16,2.84,,,,0.7661,,5.7161,,283300,0.04616999,199400,199900,398300,356000,0.035453216,283300,173900,295100,295800,0.015610652,442400,243500,,,,,
5/31/2002,1.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279750,204.6929,244.0906,190.7467,198,29.75,60.49,96.41,3.59,,,,0.9522,,5.7749,,284200,0.046001045,200100,199800,399600,357100,0.035714286,284200,173900,296200,296800,0.015811182,443300,244700,,,,,
6/30/2002,0.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280125,206.5377,243.2164,193.9473,198,25.17,65.88,97.66,2.34,,,,0.6525,,5.7755,,285100,0.046354167,200900,199800,400600,358100,0.036727273,285100,173900,297300,297900,0.016937514,444300,245800,,,,,
7/31/2002,0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282350,206.7979,243.9134,196.0197,198,22.92,68.39,96.39,3.61,,,,0.3796,,5.7694,,286100,0.048286604,201900,200000,401400,359100,0.038098694,286100,173900,298400,299100,0.019213175,445600,247100,,,,,
8/31/2002,1.2574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281525,206.5881,250.9468,194.0527,199,21.8,68.77,96.59,3.41,,,,0.3843,,5.6716,,287100,0.051268773,203000,200500,402100,360100,0.039464156,287100,173800,299500,300300,0.021485714,446900,248300,,,,,
9/30/2002,1.1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283250,205.2803,252.3531,190.3309,200,20.3,70.67,97.26,2.74,,,,0.4624,,5.6732,,288200,0.054207537,204200,201400,402700,361100,0.041184971,288200,173900,300800,301700,0.024217501,448300,249600,,,,,
10/31/2002,1.2405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284250,205.4043,242.676,192.5875,201,18.34,72.97,96.6,3.4,,,,0.7567,,5.803,,289500,0.058127572,205700,202600,403400,362500,0.043243243,289500,174100,302200,303300,0.026700137,449900,251000,,,,,
11/30/2002,1.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,203.5917,242.9524,192.2591,202,14.59,77.52,95.84,4.16,,,,1.1475,,5.8321,,290900,0.061987705,207300,204100,404000,364000,0.044899425,290900,174200,303700,305000,0.02940506,451600,252500,,,,,
12/31/2002,1.0757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278500,206.6018,249.1731,189.9773,203,19.2,71.02,95.36,4.64,,,,1.1406,,5.9289,,292300,0.065816327,208900,205700,404500,365700,0.046544934,292300,174300,305200,306600,0.031868882,453300,254000,,,,,
1/31/2003,1.2548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275450,210.0702,257.8012,187.375,204,17.69,74.01,96.39,3.61,,,,1.315,,5.9613,,293700,0.069105691,210400,207000,405200,367800,0.047805922,293700,174600,306800,308300,0.034553308,455100,255400,,,,,
2/28/2003,1.3416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278050,207.938,254.4093,189.1831,205,16.91,74.75,95.68,4.32,,,,1.5863,,5.9602,,295200,0.071320182,211800,207900,406300,370100,0.049413438,295200,175100,308600,310000,0.037440436,457200,256800,,,,,
3/31/2003,1.1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284800,211.1078,249.9526,196.9189,206,13.02,79.97,95.22,4.78,,,,1.6068,,5.9949,,296700,0.073011078,213100,208500,407600,372300,0.051009564,296700,175800,310300,311800,0.040307971,459400,258200,,,,,
4/30/2003,1.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287445,211.3626,243.0159,201.026,207,15.84,75.5,94.74,5.26,,,,1.3728,,5.9745,,298100,0.075225677,214400,208700,409000,374500,0.05224144,298100,176600,312100,313500,0.043399638,461600,259500,,,,,
5/31/2003,0.8349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289055,214.2458,247.6554,203.5789,208,18.5,72.19,96.66,3.34,,,,1.0456,,6.0537,,299500,0.076461769,215400,208500,410600,376600,0.053835327,299500,177400,313800,315100,0.046469659,463900,260500,,,,,
6/30/2003,0.7121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292107.5,214.9924,248.0251,205.4253,209,16.38,74.56,95.72,4.28,,,,1.1947,,6.1164,,300800,0.076655052,216300,207700,412400,378700,0.055068397,300800,178300,315500,316600,0.048840873,466000,261300,,,,,
7/31/2003,0.7934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291742.5,213.2206,246.255,203.6945,210,15.21,76.37,96.38,3.62,,,,1.0478,,6.2687,,302200,0.075780089,217200,206700,414300,381000,0.05627403,302200,179100,317200,318100,0.0502693,468000,262200,,,,,
8/31/2003,1.2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295725,217.4886,250.1282,203.743,212,14.26,78.3,95.6,4.4,,,,0.8298,,6.4293,,303700,0.073891626,218000,205700,416400,383500,0.057819575,303700,179900,318900,319600,0.05191318,470100,263200,,,,,
9/30/2003,1.4587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298482.5,220.7709,256.5111,205.1475,213,11.7,81.68,96.7,3.3,,,,0.7804,,6.613,,305400,0.071988247,218900,205000,418800,386200,0.059680777,305400,180700,320800,321300,0.054204774,472600,264300,,,,,
10/31/2003,1.2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299967.5,221.7851,257.8045,209.0848,214,12.09,81.09,96.99,3.01,,,,0.9597,,6.7059,,307300,0.069032572,219900,204900,421800,389100,0.06148532,307300,181600,322800,323300,0.056679262,475400,265600,,,,,
11/30/2003,1.2854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299982.5,218.186,256.3801,206.9783,215,14.76,77.7,95.61,4.39,,,,1.3025,,6.7449,,309400,0.067052581,221200,205100,425100,392000,0.063595737,309400,182700,325200,325700,0.059565988,478500,267200,,,,,
12/31/2003,1.2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299992.5,219.5265,262.3243,204.4845,217,13.11,80.48,95.22,4.78,,,,1.6385,,6.7438,,311800,0.065581618,222600,205800,428900,395100,0.066712282,311800,183900,327800,328400,0.062651666,481700,269100,,,,,
1/31/2004,1.1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295000,221.2429,264.0416,201.5403,219,14.35,78.13,96.15,3.85,,,,1.4337,,6.7048,,314500,0.065114068,224100,206900,433000,398300,0.070820565,314500,185100,330600,331300,0.065699846,485000,271200,,,,,
2/29/2004,1.0981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301500,224.6973,272.2249,202.8949,221,14.11,78.49,95.8,4.2,,,,1.0859,,6.7405,,317300,0.066100094,225800,208300,437400,401400,0.074864499,317300,186500,333500,334400,0.068022747,488300,273500,,,,,
3/31/2004,0.9802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302000,229.265,277.9212,206.4699,222,11.32,82.52,96.91,3.09,,,,1.0243,,6.8148,,320300,0.067104646,227400,209800,442200,404700,0.079541625,320300,187900,336700,337700,0.070962125,492000,275900,,,,,
4/30/2004,0.9944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311500,234.2805,273.5643,212.9327,224,7.69,87.69,96.79,3.21,,,,1.1099,,6.9863,,323700,0.069496269,229300,211600,447400,408200,0.085877222,323700,189500,340500,341500,0.074956672,496200,278700,,,,,
5/31/2004,0.8449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319500,238.3703,278.2846,220.3794,227,5.84,90.7,96.73,3.27,,,,1.3778,,7.0765,,327500,0.074744661,231500,213600,452800,411900,0.093489149,327500,191200,344700,345800,0.080189696,501100,281800,,,,,
6/30/2004,0.7086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323250,240.7871,287.4176,222.965,229,5.48,91.26,97.51,2.49,,,,1.2078,,7.3025,,331500,0.080906149,233800,216100,458300,415900,0.10206117,331500,192900,349300,350400,0.086695279,506400,285200,,,,,
7/31/2004,0.9727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323800,245.0114,291.9108,226.5869,232,4.97,92.22,97.83,2.17,,,,0.9558,,7.4246,,335600,0.087016575,236100,218700,463900,420000,0.110522833,335600,194600,354000,355000,0.094017094,512000,288600,,,,,
8/31/2004,1.0809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321850,247.6937,294.2178,225.7509,235,4.42,92.86,97.92,2.08,,,,0.9046,,7.4686,,339600,0.09266055,238200,221200,469400,424200,0.118208759,339600,196400,358500,359500,0.101042331,517600,291900,,,,,
9/30/2004,1.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320100,249.9529,293.1448,225.6489,237,3.66,93.91,97.51,2.49,,,,0.8394,,7.4862,,343700,0.097761535,240300,223300,474900,428500,0.125409299,343700,198300,362900,363800,0.107067287,523200,295100,,,,,
10/31/2004,0.9298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317625,252.0311,294.4957,227.8771,240,3.37,94.38,97.47,2.53,,,,0.9275,,7.4268,,347700,0.102773988,242500,225100,480600,433100,0.131467621,347700,200400,367200,368000,0.113167859,529200,298500,,,,,
11/30/2004,0.7764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323432.5,250.8998,288.3845,232.1165,242,2.64,95.63,97.46,2.54,,,,0.8644,,7.5302,,351800,0.106690778,244800,226700,486500,438100,0.137039431,351800,202700,371500,372200,0.119331243,535600,301800,,,,,
12/31/2004,0.7947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335367.5,250.1677,291.7189,230.6733,245,1.69,97.23,97.6,2.4,,,,1.0387,,7.6094,,356200,0.111410602,247400,228300,492500,443500,0.142078255,356100,205300,376000,376400,0.126842433,542800,305500,,,,,
1/31/2005,0.9426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332682.5,249.3956,289.4752,230.8157,248,1.57,97.47,97.11,2.89,,,,0.9535,,7.6512,,360600,0.117358322,250400,230000,498500,449200,0.146581876,360600,207900,380500,380800,0.134845361,550400,309200,,,,,
2/28/2005,0.6248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332957.5,253.7209,287.2854,235.0985,251,1.7,97.21,95.16,4.84,,,,0.9543,,7.694,,365000,0.122674934,253500,232000,504200,455000,0.150330917,365000,210400,385000,385200,0.142535327,557900,313100,,,,,
3/31/2005,0.6655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341985,257.4295,290.7521,237.7001,254,2.13,96.47,97.48,2.52,,,,0.7626,,7.7776,,369700,0.130167106,257000,234400,510300,461100,0.154230409,369700,212900,389900,389900,0.149390244,565500,317200,,,,,
4/30/2005,0.6454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347450,265.3975,298.9328,245.1919,258,1.73,97.01,97.49,2.51,,,,0.723,,7.776,,374900,0.137374618,260800,237700,517100,467700,0.158171146,374900,215600,395200,395100,0.155380895,573300,321800,,,,,
5/31/2005,0.9858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353600,272.2474,310.4689,249.9266,261,1.76,96.97,96.66,3.34,,,,0.7873,,7.7666,,380300,0.144276458,264900,241700,524700,474700,0.161221374,380300,218500,400700,400600,0.159848334,581200,326800,,,,,
6/30/2005,0.7779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360000,276.0621,320.7269,252.404,265,1.27,97.89,98.16,1.84,,,,0.8773,,7.7237,,385900,0.151839179,269300,246100,533000,482100,0.164102564,385900,221800,406500,406400,0.164296998,589600,332100,,,,,
7/31/2005,0.5946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363950,278.1953,326.7041,254.8387,270,1,98.34,98.79,1.21,,,,0.8383,,7.7243,,391700,0.159254553,273700,250900,541900,489900,0.16716329,391700,225600,412400,412300,0.169140625,598600,337500,,,,,
8/31/2005,0.4783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371500,278.912,325.2596,255.5507,274,0.81,98.67,98.3,1.7,,,,0.704,,7.8271,,397300,0.167506297,278100,255600,550700,497500,0.169905771,397300,229600,418200,418100,0.174265842,607800,342800,,,,,
9/30/2005,0.7025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379275,285.679,327.8598,261.38,277,0.73,98.8,96.76,3.24,,,,0.9115,,7.87,,402700,0.174365377,282200,260100,559000,504600,0.171661333,402700,233600,423700,423500,0.178899083,616800,347800,,,,,
10/31/2005,0.8894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378757.5,288.063,331.6624,264.6952,281,0.2,99.66,97.75,2.25,,,,0.9087,,7.953,,407800,0.179381443,286000,264200,566500,510900,0.172850158,407800,237400,428700,428500,0.18159486,625300,352300,,,,,
11/30/2005,0.8786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375167.5,284.4473,330.5492,262.6564,285,0.17,99.69,98.51,1.49,,,,1.2056,,8.0036,,412500,0.182189542,289400,268000,573100,516300,0.172541217,412500,240800,433300,433000,0.181852128,633000,356400,,,,,
12/31/2005,0.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375600,283.7989,329.8164,258.7723,288,0.18,99.66,97.46,2.54,,,,0.937,,7.9915,,417000,0.183104285,292700,271500,579300,521200,0.171019377,417000,243900,437700,437300,0.179624171,640300,360200,,,,,
1/31/2006,0.9661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371157.5,287.5631,331.9405,256.4162,291,0.2,99.62,97.55,2.45,,,,0.6925,,8.0152,,421300,0.181309904,295800,274800,585100,525800,0.16833056,421300,246800,441900,441600,0.175508721,647000,363900,,,,,
2/28/2006,0.8355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369542.5,294.4558,339.3311,262.0766,294,0.19,99.64,97.72,2.28,,,,0.4808,,8.0427,44.8,425200,0.178698225,298800,278100,590300,529900,0.165205479,425300,249300,445700,445600,0.1706399,653100,367300,,,,,
3/31/2006,0.8505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380975,297.8044,343.5008,269.0517,297,0.2,99.6,96.9,3.1,,,,0.8088,,8.0042,44.6,429100,0.175097276,302000,281700,595600,534200,0.160941304,429200,251800,449700,449600,0.166047745,659400,370500,,,,,
4/30/2006,0.7025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385675,299.8224,342.8584,273.1953,299,0.27,99.45,97.17,2.83,,,,0.7725,,7.8975,44.4,433200,0.171779141,305600,285600,601300,539100,0.155508136,433200,254700,453800,453700,0.161521019,665900,373700,,,,,
5/31/2006,0.7312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394792.5,303.5562,345.5878,277.0251,302,0.25,99.51,97.84,2.16,,,,0.7148,,7.8904,44.2,437100,0.166477916,309000,289300,606700,544300,0.149355772,437100,257700,457800,457800,0.156572608,672200,376800,,,,,
6/30/2006,0.6389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397707.5,315.5286,360.4201,287.6617,305,0.24,99.55,98.68,1.32,,,,0.4803,,7.9008,44,440800,0.160415893,312500,292700,611900,549500,0.142264835,440800,260700,461600,461800,0.150440977,678300,379600,,,,,
7/31/2006,0.6328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397025,323.1948,373.7235,293.5039,308,0.29,99.46,98.78,1.22,,,,0.4696,,7.864,43.8,444100,0.154183412,315900,295800,617200,554300,0.133775849,444100,263600,465100,465500,0.142833278,684100,382300,,,,,
8/31/2006,0.7284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393850,324.3609,383.2574,292.6575,310,0.29,99.43,97.5,2.5,,,,0.469,,7.8431,43.5,446900,0.148148148,319300,298600,622400,558600,0.124842688,446900,266300,468000,468700,0.134254689,689400,384800,,,,,
9/30/2006,0.7638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391375,327.8244,393.915,291.3579,312,0.3,99.43,98.34,1.66,,,,0.4995,,7.8057,43.3,449400,0.143160879,322600,301100,627600,562300,0.115718897,449300,268900,470500,471400,0.125324254,694100,387400,,,,,
10/31/2006,0.6069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395300,327.2802,386.5248,293.1961,314,0.39,99.2,97.71,2.29,,,,0.6324,,7.7749,43.1,451300,0.138111888,325500,303400,632300,565500,0.106669936,451300,271100,472500,473700,0.115944347,697800,389700,,,,,
11/30/2006,0.7147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411000,320.2617,379.0689,287.7466,315,0.44,99,97.88,2.12,,,,0.8639,,7.7336,42.9,452800,0.132342778,327700,305300,635900,568000,0.097454545,452700,272900,473900,475300,0.105687204,699900,391700,,,,,
12/31/2006,0.8043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411250,322.0512,377.2067,287.1937,317,0.58,98.67,96.13,3.87,,,,0.7851,,7.7094,42.7,454300,0.12675094,329800,307500,639200,570600,0.089208633,454200,274700,475400,476900,0.095736374,701600,393700,,,,,
